Index,Cr,Co,C,Density,BCC_A2#1,BCC_A2#2,M23C6#1,HCS,GRF,SR,Maximum nunmber density,Precipitation speed
3691,0.1375,0.05,0.0025,7778.2027,0.101184,0.843555,0.055261,1.7322,23.6425,227.59,2.16E+25,2.38E+21
3692,0.1375,0.05,0.0028,7776.4706,0.095822,0.842352,0.061826,1.4277,26.4083,224.28,2.04E+25,2.04E+21
3693,0.1375,0.05,0.0031,7774.7392,0.090472,0.841152,0.068376,1.2223,29.0353,222.1,1.89E+25,1.70E+21
3694,0.1375,0.05,0.0034,7773.0087,0.085133,0.839954,0.074913,1.0555,31.6713,220.05,1.72E+25,1.39E+21
3695,0.1375,0.05,0.0037,7771.2789,0.079806,0.838758,0.081436,0.9063,34.3858,217.05,1.54E+25,1.11E+21
3696,0.1375,0.05,0.004,7769.5499,0.074491,0.837565,0.087944,0.7881,36.9685,215.1,1.36E+25,8.63E+20
3697,0.14,0,0.001,7766.3775,0.130247,0.84759,0.022163,1.1278,9.3028,51.1,1.74E+25,6.91E+21
3698,0.14,0,0.0013,7764.6503,0.124841,0.846379,0.02878,1.2001,11.5879,69.1,2.06E+25,8.03E+21
3699,0.14,0,0.0016,7762.9238,0.119445,0.845171,0.035384,1.3861,14.0994,93.1,2.26E+25,8.21E+21
3700,0.14,0,0.0019,7761.1981,0.114062,0.843965,0.041973,1.6223,16.4185,123.09,2.34E+25,7.89E+21
3701,0.14,0,0.0022,7759.4732,0.108689,0.842762,0.048548,1.9565,18.7853,163.09,2.33E+25,7.29E+21
3702,0.14,0,0.0025,7757.7491,0.103329,0.841562,0.055109,2.3292,21.2389,212.37,2.25E+25,6.35E+21
3703,0.14,0,0.0028,7756.0257,0.09798,0.840364,0.061656,1.8272,23.726,208.97,2.12E+25,5.41E+21
3704,0.14,0,0.0031,7754.3031,0.092642,0.839169,0.068189,1.4498,26.0706,207.47,1.96E+25,4.47E+21
3705,0.14,0,0.0034,7752.5812,0.087316,0.837976,0.074708,1.166,28.4857,204.44,1.77E+25,3.55E+21
3706,0.14,0,0.0037,7750.8601,0.082001,0.836786,0.081213,0.9936,30.9806,201.43,1.58E+25,2.80E+21
3707,0.14,0,0.004,7749.1398,0.076698,0.835598,0.087704,0.8427,33.3852,197.59,1.38E+25,2.09E+21
3708,0.14,0.0025,0.001,7767.2544,0.130279,0.847556,0.022166,1.1412,9.3558,52.1,1.74E+25,6.65E+21
3709,0.14,0.0025,0.0013,7765.5268,0.124871,0.846345,0.028784,1.236,11.5648,71.09,2.06E+25,7.57E+21
3710,0.14,0.0025,0.0016,7763.8,0.119475,0.845137,0.035388,1.4046,14.0864,95.09,2.26E+25,7.70E+21
3711,0.14,0.0025,0.0019,7762.0739,0.114091,0.843931,0.041978,1.6728,16.516,127.09,2.34E+25,7.43E+21
3712,0.14,0.0025,0.0022,7760.3486,0.108718,0.842728,0.048554,2.0259,18.9935,169.1,2.33E+25,6.86E+21
3713,0.14,0.0025,0.0025,7758.6241,0.103357,0.841527,0.055116,2.2901,21.2679,213.02,2.25E+25,5.97E+21
3714,0.14,0.0025,0.0028,7756.9003,0.098007,0.840329,0.061664,1.7985,23.8651,209.95,2.12E+25,5.08E+21
3715,0.14,0.0025,0.0031,7755.1773,0.092668,0.839134,0.068198,1.444,26.3199,209.98,1.96E+25,4.20E+21
3716,0.14,0.0025,0.0034,7753.455,0.087342,0.837941,0.074717,1.1397,28.7453,204.08,1.78E+25,3.42E+21
3717,0.14,0.0025,0.0037,7751.7335,0.082026,0.836751,0.081223,0.9825,31.1588,202.27,1.58E+25,2.64E+21
3718,0.14,0.0025,0.004,7750.0128,0.076722,0.835563,0.087715,0.8421,33.6743,199.33,1.38E+25,2.02E+21
3719,0.14,0.005,0.001,7768.1374,0.13031,0.847522,0.022168,1.1543,9.4092,53.1,1.74E+25,6.12E+21
3720,0.14,0.005,0.0013,7766.4094,0.124901,0.846311,0.028788,1.2696,11.7419,73.1,2.07E+25,7.11E+21
3721,0.14,0.005,0.0016,7764.6822,0.119504,0.845103,0.035393,1.4496,14.1734,98.09,2.26E+25,7.24E+21
3722,0.14,0.005,0.0019,7762.9557,0.114119,0.843897,0.041984,1.6993,16.6135,130.09,2.34E+25,7.01E+21
3723,0.14,0.005,0.0022,7761.23,0.108746,0.842694,0.048561,2.0931,19.0016,175.09,2.33E+25,6.50E+21
3724,0.14,0.005,0.0025,7759.5051,0.103384,0.841493,0.055123,2.2576,21.3965,214.04,2.25E+25,5.63E+21
3725,0.14,0.005,0.0028,7757.7809,0.098033,0.840295,0.061672,1.7839,23.9036,211.88,2.12E+25,4.80E+21
3726,0.14,0.005,0.0031,7756.0575,0.092694,0.839099,0.068206,1.394,26.3685,208.88,1.96E+25,4.05E+21
3727,0.14,0.005,0.0034,7754.3349,0.087367,0.837907,0.074727,1.1392,28.8042,205.96,1.78E+25,3.23E+21
3728,0.14,0.005,0.0037,7752.613,0.08205,0.836716,0.081233,0.9723,31.2373,203.1,1.59E+25,2.49E+21
3729,0.14,0.005,0.004,7750.8919,0.076746,0.835528,0.087726,0.8549,33.8624,202.3,1.39E+25,1.91E+21
3730,0.14,0.0075,0.001,7769.0264,0.13034,0.847489,0.022171,1.1657,9.3631,54.09,1.74E+25,5.78E+21
3731,0.14,0.0075,0.0013,7767.298,0.124931,0.846278,0.028791,1.2695,11.8192,74.1,2.07E+25,6.66E+21
3732,0.14,0.0075,0.0016,7765.5704,0.119533,0.845069,0.035397,1.4665,14.2605,100.09,2.26E+25,6.85E+21
3733,0.14,0.0075,0.0019,7763.8435,0.114147,0.843863,0.041989,1.747,16.811,134.1,2.34E+25,6.63E+21
3734,0.14,0.0075,0.0022,7762.1174,0.108773,0.84266,0.048567,2.1583,19.1097,181.09,2.33E+25,6.15E+21
3735,0.14,0.0075,0.0025,7760.3921,0.10341,0.841459,0.05513,2.24,21.6248,215.96,2.25E+25,5.33E+21
3736,0.14,0.0075,0.0028,7758.6675,0.098059,0.840261,0.06168,1.7548,24.1417,212.76,2.13E+25,4.64E+21
3737,0.14,0.0075,0.0031,7756.9437,0.092719,0.839065,0.068215,1.3812,26.6167,210.75,1.97E+25,3.74E+21
3738,0.14,0.0075,0.0034,7755.2207,0.087391,0.837872,0.074736,1.1389,29.0624,207.78,1.78E+25,3.05E+21
3739,0.14,0.0075,0.0037,7753.4985,0.082074,0.836682,0.081244,0.9728,31.4148,204.91,1.59E+25,2.41E+21
3740,0.14,0.0075,0.004,7751.777,0.076769,0.835494,0.087737,0.8352,34.0496,202.08,1.39E+25,1.80E+21
3741,0.14,0.01,0.001,7769.9214,0.13037,0.847456,0.022174,1.1773,9.4176,55.09,1.74E+25,5.58E+21
3742,0.14,0.01,0.0013,7768.1926,0.12496,0.846245,0.028795,1.3012,11.897,76.1,2.07E+25,6.30E+21
3743,0.14,0.01,0.0016,7766.4646,0.119562,0.845036,0.035402,1.5086,14.4478,103.1,2.26E+25,6.48E+21
3744,0.14,0.01,0.0019,7764.7373,0.114175,0.84383,0.041995,1.8148,16.9084,139.1,2.34E+25,6.29E+21
3745,0.14,0.01,0.0022,7763.0109,0.1088,0.842627,0.048573,2.2396,19.2175,188.09,2.33E+25,5.82E+21
3746,0.14,0.01,0.0025,7761.2851,0.103437,0.841426,0.055137,2.2071,21.6527,216.86,2.26E+25,5.16E+21
3747,0.14,0.01,0.0028,7759.5602,0.098085,0.840228,0.061688,1.726,24.2794,213.6,2.13E+25,4.41E+21
3748,0.14,0.01,0.0031,7757.836,0.092744,0.839032,0.068224,1.3561,26.7643,211.55,1.97E+25,3.63E+21
3749,0.14,0.01,0.0034,7756.1126,0.087415,0.837839,0.074746,1.1278,29.12,208.56,1.79E+25,2.89E+21
3750,0.14,0.01,0.0037,7754.39,0.082098,0.836648,0.081254,0.9633,31.5916,205.69,1.59E+25,2.28E+21
3751,0.14,0.01,0.004,7752.6681,0.076791,0.83546,0.087748,0.8268,34.2358,202.85,1.39E+25,1.75E+21
3752,0.14,0.0125,0.001,7770.8225,0.130399,0.847424,0.022177,1.1881,9.4726,56.09,1.74E+25,5.30E+21
3753,0.14,0.0125,0.0013,7769.0933,0.124989,0.846212,0.028799,1.3327,11.875,78.09,2.07E+25,5.98E+21
3754,0.14,0.0125,0.0016,7767.3649,0.11959,0.845004,0.035407,1.5498,14.5352,106.1,2.26E+25,6.15E+21
3755,0.14,0.0125,0.0019,7765.6372,0.114202,0.843798,0.042,1.8588,16.9059,143.09,2.34E+25,5.99E+21
3756,0.14,0.0125,0.0022,7763.9104,0.108827,0.842594,0.048579,2.3034,19.4254,194.26,2.33E+25,5.54E+21
3757,0.14,0.0125,0.0025,7762.1843,0.103463,0.841393,0.055144,2.1734,21.78,217.67,2.26E+25,4.81E+21
3758,0.14,0.0125,0.0028,7760.4589,0.09811,0.840195,0.061696,1.7108,24.3167,215.39,2.13E+25,4.18E+21
3759,0.14,0.0125,0.0031,7758.7344,0.092769,0.838999,0.068233,1.3312,26.9114,212.32,1.97E+25,3.45E+21
3760,0.14,0.0125,0.0034,7757.0106,0.087439,0.837806,0.074755,1.117,29.3769,209.33,1.79E+25,2.75E+21
3761,0.14,0.0125,0.0037,7755.2875,0.082121,0.836615,0.081265,0.9535,31.7675,206.4,1.60E+25,2.17E+21
3762,0.14,0.0125,0.004,7753.5652,0.076814,0.835427,0.08776,0.8175,34.421,203.56,1.40E+25,1.67E+21
3763,0.14,0.015,0.001,7771.7296,0.130428,0.847392,0.02218,1.1978,9.6282,57.1,1.74E+25,5.03E+21
3764,0.14,0.015,0.0013,7770.0001,0.125017,0.84618,0.028803,1.3625,12.0533,80.1,2.07E+25,5.69E+21
3765,0.14,0.015,0.0016,7768.2713,0.119617,0.844972,0.035411,1.5892,14.6229,109.1,2.26E+25,5.91E+21
3766,0.14,0.015,0.0019,7766.5432,0.114229,0.843765,0.042005,1.9015,17.1035,147.1,2.34E+25,5.70E+21
3767,0.14,0.015,0.0022,7764.816,0.108853,0.842562,0.048586,2.4242,19.5331,203.75,2.33E+25,5.25E+21
3768,0.14,0.015,0.0025,7763.0895,0.103488,0.841361,0.055152,2.1395,22.0074,218.43,2.26E+25,4.68E+21
3769,0.14,0.015,0.0028,7761.3637,0.098135,0.840162,0.061703,1.6825,24.4537,216.17,2.13E+25,3.98E+21
3770,0.14,0.015,0.0031,7759.6388,0.092793,0.838966,0.068241,1.3067,26.958,213.04,1.97E+25,3.28E+21
3771,0.14,0.015,0.0034,7757.9146,0.087462,0.837773,0.074765,1.1062,29.4333,210.04,1.79E+25,2.61E+21
3772,0.14,0.015,0.0037,7756.1911,0.082143,0.836582,0.081275,0.9551,31.9427,208.15,1.60E+25,2.07E+21
3773,0.14,0.015,0.004,7754.4685,0.076836,0.835394,0.087771,0.8192,34.5054,205.26,1.40E+25,1.59E+21
3774,0.14,0.0175,0.001,7772.6429,0.130457,0.84736,0.022183,1.2078,9.5843,58.09,1.74E+25,4.79E+21
3775,0.14,0.0175,0.0013,7770.9129,0.125045,0.846149,0.028806,1.3917,12.1321,82.1,2.07E+25,5.41E+21
3776,0.14,0.0175,0.0016,7769.1837,0.119644,0.84494,0.035416,1.6275,14.6109,112.09,2.26E+25,5.63E+21
3777,0.14,0.0175,0.0019,7767.4553,0.114256,0.843733,0.042011,1.9638,17.2012,152.1,2.34E+25,5.43E+21
3778,0.14,0.0175,0.0022,7765.7276,0.108878,0.84253,0.048592,2.5249,19.5414,212.28,2.34E+25,5.01E+21
3779,0.14,0.0175,0.0025,7764.0007,0.103513,0.841328,0.055159,2.1065,22.1346,219.18,2.26E+25,4.35E+21
3780,0.14,0.0175,0.0028,7762.2746,0.098159,0.84013,0.061711,1.6533,24.5903,216.83,2.14E+25,3.80E+21
3781,0.14,0.0175,0.0031,7760.5493,0.092816,0.838934,0.06825,1.2989,27.2042,213.74,1.98E+25,3.12E+21
3782,0.14,0.0175,0.0034,7758.8247,0.087485,0.83774,0.074775,1.1069,29.5891,211.72,1.80E+25,2.55E+21
3783,0.14,0.0175,0.0037,7757.1009,0.082165,0.836549,0.081285,0.9456,32.2171,208.79,1.60E+25,1.98E+21
3784,0.14,0.0175,0.004,7755.3778,0.076857,0.835361,0.087782,0.811,34.6889,205.92,1.41E+25,1.52E+21
3785,0.14,0.02,0.001,7773.5622,0.130485,0.847329,0.022186,1.2574,9.641,60.09,1.75E+25,4.57E+21
3786,0.14,0.02,0.0013,7771.8319,0.125072,0.846118,0.02881,1.4195,12.1113,84.09,2.07E+25,5.15E+21
3787,0.14,0.02,0.0016,7770.1023,0.119671,0.844908,0.03542,1.6646,14.6991,115.09,2.26E+25,5.37E+21
3788,0.14,0.02,0.0019,7768.3735,0.114282,0.843702,0.042016,2.0241,17.2991,157.1,2.34E+25,5.19E+21
3789,0.14,0.02,0.0022,7766.6454,0.108904,0.842498,0.048598,2.6315,19.7492,221.34,2.34E+25,4.78E+21
3790,0.14,0.02,0.0025,7764.9181,0.103537,0.841297,0.055166,2.0882,22.2616,220.87,2.26E+25,4.26E+21
3791,0.14,0.02,0.0028,7763.1916,0.098183,0.840098,0.061719,1.6252,24.8266,217.52,2.14E+25,3.62E+21
3792,0.14,0.02,0.0031,7761.4659,0.092839,0.838902,0.068259,1.2939,27.3499,215.39,1.98E+25,2.99E+21
3793,0.14,0.02,0.0034,7759.7409,0.087508,0.837708,0.074784,1.0967,29.8443,212.37,1.80E+25,2.44E+21
3794,0.14,0.02,0.0037,7758.0167,0.082187,0.836517,0.081296,0.937,32.3907,209.44,1.61E+25,1.89E+21
3795,0.14,0.02,0.004,7756.2932,0.076878,0.835329,0.087793,0.8128,34.9716,207.57,1.41E+25,1.45E+21
3796,0.14,0.0225,0.001,7774.4877,0.130513,0.847299,0.022188,1.2652,9.6983,61.09,1.75E+25,4.37E+21
3797,0.14,0.0225,0.0013,7772.757,0.125099,0.846087,0.028814,1.4467,12.1909,86.09,2.07E+25,4.92E+21
3798,0.14,0.0225,0.0016,7771.027,0.119698,0.844877,0.035425,1.7003,14.7876,118.09,2.26E+25,5.13E+21
3799,0.14,0.0225,0.0019,7769.2978,0.114307,0.843671,0.042022,2.0622,17.2971,161.09,2.34E+25,4.96E+21
3800,0.14,0.0225,0.0022,7767.5693,0.108929,0.842467,0.048604,2.6334,19.8571,224.4,2.34E+25,4.57E+21
3801,0.14,0.0225,0.0025,7765.8416,0.103562,0.841265,0.055173,2.0552,22.2883,221.52,2.26E+25,3.97E+21
3802,0.14,0.0225,0.0028,7764.1147,0.098206,0.840067,0.061727,1.5973,24.9625,218.17,2.14E+25,3.47E+21
3803,0.14,0.0225,0.0031,7762.3886,0.092862,0.83887,0.068268,1.2816,27.4953,216.03,1.98E+25,2.86E+21
3804,0.14,0.0225,0.0034,7760.6632,0.08753,0.837677,0.074794,1.087,29.9991,212.98,1.80E+25,2.33E+21
3805,0.14,0.0225,0.0037,7758.9386,0.082208,0.836485,0.081306,0.9286,32.5636,210.05,1.61E+25,1.81E+21
3806,0.14,0.0225,0.004,7757.2147,0.076899,0.835297,0.087805,0.8043,35.0535,208.14,1.42E+25,1.39E+21
3807,0.14,0.025,0.001,7775.4193,0.130541,0.847268,0.022191,1.2733,9.7563,62.09,1.75E+25,4.18E+21
3808,0.14,0.025,0.0013,7773.6882,0.125126,0.846056,0.028818,1.4726,12.2709,88.09,2.07E+25,4.71E+21
3809,0.14,0.025,0.0016,7771.9578,0.119724,0.844847,0.035429,1.7351,14.9763,121.1,2.26E+25,4.90E+21
3810,0.14,0.025,0.0019,7770.2282,0.114333,0.84364,0.042027,2.1193,17.3952,166.09,2.35E+25,4.75E+21
3811,0.14,0.025,0.0022,7768.4993,0.108953,0.842436,0.048611,2.5934,19.8651,224.96,2.34E+25,4.38E+21
3812,0.14,0.025,0.0025,7766.7713,0.103586,0.841234,0.05518,2.0223,22.5149,222.14,2.27E+25,3.89E+21
3813,0.14,0.025,0.0028,7765.044,0.098229,0.840036,0.061735,1.5693,24.9982,218.75,2.14E+25,3.32E+21
3814,0.14,0.025,0.0031,7763.3174,0.092885,0.838839,0.068276,1.2706,27.6402,216.6,1.98E+25,2.73E+21
3815,0.14,0.025,0.0034,7761.5916,0.087551,0.837645,0.074803,1.0778,30.1533,213.58,1.81E+25,2.23E+21
3816,0.14,0.025,0.0037,7759.8666,0.082229,0.836454,0.081317,0.9305,32.7358,211.63,1.62E+25,1.78E+21
3817,0.14,0.025,0.004,7758.1424,0.076919,0.835265,0.087816,0.7967,35.2345,208.72,1.42E+25,1.37E+21
3818,0.14,0.0275,0.001,7776.3571,0.130568,0.847238,0.022194,1.2796,9.9149,63.1,1.75E+25,4.01E+21
3819,0.14,0.0275,0.0013,7774.6255,0.125153,0.846026,0.028821,1.4979,12.4514,90.1,2.07E+25,4.61E+21
3820,0.14,0.0275,0.0016,7772.8948,0.119749,0.844817,0.035434,1.7686,15.0654,124.1,2.26E+25,4.69E+21
3821,0.14,0.0275,0.0019,7771.1647,0.114358,0.84361,0.042033,2.175,17.5935,171.1,2.35E+25,4.55E+21
3822,0.14,0.0275,0.0022,7769.4355,0.108978,0.842406,0.048617,2.5542,19.973,225.52,2.34E+25,4.19E+21
3823,0.14,0.0275,0.0025,7767.707,0.103609,0.841204,0.055187,1.9893,22.5414,222.68,2.27E+25,3.73E+21
3824,0.14,0.0275,0.0028,7765.9793,0.098252,0.840005,0.061743,1.5541,25.2337,220.33,2.14E+25,3.18E+21
3825,0.14,0.0275,0.0031,7764.2524,0.092907,0.838808,0.068285,1.2595,27.7847,217.17,1.99E+25,2.62E+21
3826,0.14,0.0275,0.0034,7762.5262,0.087573,0.837614,0.074813,1.0792,30.307,215.14,1.81E+25,2.14E+21
3827,0.14,0.0275,0.0037,7760.8008,0.08225,0.836423,0.081327,0.9226,32.9074,212.17,1.62E+25,1.70E+21
3828,0.14,0.0275,0.004,7759.0762,0.076939,0.835234,0.087827,0.7891,35.5147,209.24,1.42E+25,1.31E+21
3829,0.14,0.03,0.001,7777.301,0.130595,0.847208,0.022197,1.325,9.8743,65.09,1.75E+25,3.84E+21
3830,0.14,0.03,0.0013,7775.5691,0.125179,0.845996,0.028825,1.522,12.4324,92.09,2.07E+25,4.32E+21
3831,0.14,0.03,0.0016,7773.8379,0.119775,0.844787,0.035439,1.801,15.1548,127.1,2.27E+25,4.50E+21
3832,0.14,0.03,0.0019,7772.1075,0.114382,0.84358,0.042038,2.2482,17.5921,177.09,2.35E+25,4.37E+21
3833,0.14,0.03,0.0022,7770.3778,0.109002,0.842375,0.048623,2.5149,20.081,226.03,2.34E+25,4.03E+21
3834,0.14,0.03,0.0025,7768.649,0.103632,0.841174,0.055194,1.9568,22.7678,223.22,2.27E+25,3.58E+21
3835,0.14,0.03,0.0028,7766.9209,0.098275,0.839974,0.061751,1.5264,25.3689,220.85,2.15E+25,3.05E+21
3836,0.14,0.03,0.0031,7765.1935,0.092928,0.838778,0.068294,1.2488,27.8289,217.69,1.99E+25,2.52E+21
3837,0.14,0.03,0.0034,7763.467,0.087594,0.837584,0.074823,1.0705,30.4602,215.65,1.81E+25,2.06E+21
3838,0.14,0.03,0.0037,7761.7412,0.08227,0.836392,0.081337,0.9146,32.9782,212.67,1.62E+25,1.63E+21
3839,0.14,0.03,0.004,7760.0162,0.076959,0.835203,0.087838,0.7916,35.6942,210.75,1.43E+25,1.27E+21
3840,0.14,0.0325,0.001,7778.2511,0.130621,0.847179,0.0222,1.3306,10.0342,66.1,1.75E+25,3.69E+21
3841,0.14,0.0325,0.0013,7776.5188,0.125205,0.845967,0.028829,1.5455,12.5138,94.09,2.07E+25,4.16E+21
3842,0.14,0.0325,0.0016,7774.7872,0.1198,0.844757,0.035443,1.8559,15.1446,131.09,2.27E+25,4.32E+21
3843,0.14,0.0325,0.0019,7773.0564,0.114407,0.84355,0.042043,2.3002,17.6908,182.09,2.35E+25,4.20E+21
3844,0.14,0.0325,0.0022,7771.3263,0.109025,0.842346,0.048629,2.476,20.288,226.52,2.34E+25,3.87E+21
3845,0.14,0.0325,0.0025,7769.5971,0.103655,0.841144,0.055201,1.9254,22.8941,223.76,2.27E+25,3.45E+21
3846,0.14,0.0325,0.0028,7767.8686,0.098297,0.839944,0.061759,1.4995,25.4038,221.36,2.15E+25,2.94E+21
3847,0.14,0.0325,0.0031,7766.1409,0.09295,0.838748,0.068303,1.2383,27.9727,218.16,1.99E+25,2.42E+21
3848,0.14,0.0325,0.0034,7764.4139,0.087614,0.837553,0.074832,1.0621,30.6131,216.14,1.82E+25,1.99E+21
3849,0.14,0.0325,0.0037,7762.6877,0.08229,0.836362,0.081348,0.9071,33.2483,213.15,1.63E+25,1.58E+21
3850,0.14,0.0325,0.004,7760.9623,0.076978,0.835173,0.087849,0.7843,35.7729,211.21,1.43E+25,1.22E+21
3851,0.14,0.035,0.001,7779.2074,0.130647,0.84715,0.022203,1.3356,10.0949,67.1,1.75E+25,3.56E+21
3852,0.14,0.035,0.0013,7777.4747,0.12523,0.845938,0.028832,1.568,12.6958,96.1,2.08E+25,4.00E+21
3853,0.14,0.035,0.0016,7775.7427,0.119824,0.844728,0.035448,1.8859,15.2347,134.09,2.27E+25,4.16E+21
3854,0.14,0.035,0.0019,7774.0115,0.114431,0.843521,0.042049,2.3708,17.8898,188.16,2.35E+25,4.05E+21
3855,0.14,0.035,0.0022,7772.281,0.109048,0.842316,0.048636,2.4378,20.2961,226.97,2.35E+25,3.72E+21
3856,0.14,0.035,0.0025,7770.5514,0.103678,0.841114,0.055208,1.8933,23.0203,224.2,2.27E+25,3.32E+21
3857,0.14,0.035,0.0028,7768.8225,0.098319,0.839915,0.061767,1.4728,25.5386,221.85,2.15E+25,2.83E+21
3858,0.14,0.035,0.0031,7767.0944,0.092971,0.838718,0.068311,1.24,28.2162,219.66,2.00E+25,2.34E+21
3859,0.14,0.035,0.0034,7765.367,0.087635,0.837523,0.074842,1.0539,30.7654,216.6,1.82E+25,1.91E+21
3860,0.14,0.035,0.0037,7763.6404,0.08231,0.836332,0.081358,0.9095,33.3179,214.59,1.63E+25,1.52E+21
3861,0.14,0.035,0.004,7761.9146,0.076997,0.835142,0.087861,0.7778,35.9508,211.67,1.44E+25,1.18E+21
3862,0.14,0.0375,0.001,7780.1699,0.130673,0.847121,0.022206,1.3783,10.1563,69.1,1.76E+25,3.42E+21
3863,0.14,0.0375,0.0013,7778.4367,0.125255,0.845909,0.028836,1.59,12.6783,98.09,2.08E+25,3.85E+21
3864,0.14,0.0375,0.0016,7776.7044,0.119849,0.844699,0.035452,1.9379,15.4252,138.1,2.27E+25,4.00E+21
3865,0.14,0.0375,0.0019,7774.9728,0.114454,0.843491,0.042054,2.4572,17.8898,195.15,2.35E+25,3.90E+21
3866,0.14,0.0375,0.0022,7773.2419,0.109071,0.842287,0.048642,2.3996,20.5043,227.39,2.35E+25,3.59E+21
3867,0.14,0.0375,0.0025,7771.5119,0.1037,0.841085,0.055215,1.8622,23.1463,224.66,2.28E+25,3.20E+21
3868,0.14,0.0375,0.0028,7769.7826,0.09834,0.839885,0.061775,1.4477,25.6732,222.26,2.15E+25,2.69E+21
3869,0.14,0.0375,0.0031,7768.0541,0.092992,0.838688,0.06832,1.2304,28.2594,220.08,2.00E+25,2.26E+21
3870,0.14,0.0375,0.0034,7766.3263,0.087655,0.837494,0.074851,1.0463,30.9173,217.04,1.82E+25,1.84E+21
3871,0.14,0.0375,0.0037,7764.5993,0.08233,0.836302,0.081369,0.9027,33.5868,215.02,1.63E+25,1.47E+21
3872,0.14,0.0375,0.004,7762.8731,0.077016,0.835113,0.087872,0.772,36.128,212.11,1.44E+25,1.14E+21
3873,0.14,0.04,0.001,7781.1386,0.130699,0.847093,0.022209,1.382,10.2184,70.1,1.76E+25,3.30E+21
3874,0.14,0.04,0.0013,7779.4051,0.12528,0.84588,0.02884,1.6389,12.7612,101.09,2.08E+25,3.72E+21
3875,0.14,0.04,0.0016,7777.6723,0.119873,0.84467,0.035457,1.966,15.416,141.09,2.27E+25,3.87E+21
3876,0.14,0.04,0.0019,7775.9403,0.114478,0.843463,0.04206,2.542,17.9894,202.2,2.35E+25,3.76E+21
3877,0.14,0.04,0.0022,7774.209,0.109094,0.842258,0.048648,2.3778,20.5128,228.78,2.35E+25,3.46E+21
3878,0.14,0.04,0.0025,7772.4786,0.103722,0.841056,0.055223,1.8442,23.2724,226.04,2.28E+25,3.09E+21
3879,0.14,0.04,0.0028,7770.7489,0.098361,0.839856,0.061783,1.4382,25.9075,222.69,2.16E+25,2.66E+21
3880,0.14,0.04,0.0031,7769.02,0.093012,0.838659,0.068329,1.2216,28.4023,220.51,2.00E+25,2.18E+21
3881,0.14,0.04,0.0034,7767.2918,0.087675,0.837464,0.074861,1.0388,31.0728,217.44,1.83E+25,1.78E+21
3882,0.14,0.04,0.0037,7765.5644,0.082349,0.836272,0.081379,0.896,33.6551,215.43,1.64E+25,1.42E+21
3883,0.14,0.04,0.004,7763.8378,0.077034,0.835083,0.087883,0.7654,36.3045,212.5,1.45E+25,1.10E+21
3884,0.14,0.0425,0.001,7782.1135,0.130724,0.847065,0.022211,1.4222,10.1813,72.09,1.76E+25,3.16E+21
3885,0.14,0.0425,0.0013,7780.3796,0.125305,0.845852,0.028844,1.6591,12.9447,103.1,2.08E+25,3.58E+21
3886,0.14,0.0425,0.0016,7778.6464,0.119897,0.844642,0.035461,2.0152,15.6073,145.1,2.27E+25,3.73E+21
3887,0.14,0.0425,0.0019,7776.914,0.114501,0.843434,0.042065,2.6509,18.1895,210.71,2.35E+25,3.63E+21
3888,0.14,0.0425,0.0022,7775.1824,0.109116,0.842229,0.048654,2.3402,20.6212,229.12,2.35E+25,3.34E+21
3889,0.14,0.0425,0.0025,7773.4515,0.103744,0.841027,0.05523,1.8137,23.2984,226.43,2.28E+25,2.98E+21
3890,0.14,0.0425,0.0028,7771.7214,0.098382,0.839827,0.061791,1.4275,26.0417,223.07,2.16E+25,2.51E+21
3891,0.14,0.0425,0.0031,7769.9921,0.093033,0.83863,0.068338,1.213,28.6449,220.88,2.00E+25,2.15E+21
3892,0.14,0.0425,0.0034,7768.2635,0.087694,0.837435,0.074871,1.0317,31.2325,217.82,1.83E+25,1.73E+21
3893,0.14,0.0425,0.0037,7766.5358,0.082367,0.836243,0.081389,0.8899,33.9228,215.82,1.64E+25,1.37E+21
3894,0.14,0.0425,0.004,7764.8087,0.077052,0.835054,0.087894,0.7596,36.4803,212.85,1.45E+25,1.06E+21
3895,0.14,0.045,0.001,7783.0947,0.130749,0.847037,0.022214,1.4254,10.3449,73.1,1.76E+25,3.05E+21
3896,0.14,0.045,0.0013,7781.3604,0.125329,0.845824,0.028847,1.6783,13.0289,105.1,2.08E+25,3.46E+21
3897,0.14,0.045,0.0016,7779.6268,0.11992,0.844613,0.035466,2.0636,15.599,149.09,2.27E+25,3.60E+21
3898,0.14,0.045,0.0019,7777.894,0.114524,0.843406,0.042071,2.7524,18.2896,218.95,2.36E+25,3.51E+21
3899,0.14,0.045,0.0022,7776.1619,0.109139,0.842201,0.048661,2.3036,20.8299,229.48,2.35E+25,3.23E+21
3900,0.14,0.045,0.0025,7774.4307,0.103765,0.840998,0.055237,1.7832,23.4243,226.78,2.28E+25,2.88E+21
3901,0.14,0.045,0.0028,7772.7002,0.098403,0.839798,0.061799,1.4166,26.0757,223.43,2.16E+25,2.49E+21
3902,0.14,0.045,0.0031,7770.9705,0.093053,0.838601,0.068346,1.205,28.7871,221.24,2.01E+25,2.04E+21
3903,0.14,0.045,0.0034,7769.2415,0.087714,0.837406,0.07488,1.0349,31.3917,219.15,1.83E+25,1.67E+21
3904,0.14,0.045,0.0037,7767.5133,0.082386,0.836214,0.0814,0.8835,34.0899,216.15,1.65E+25,1.33E+21
